"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.imgurl0","Input.imgurl1","Input.imgurl2","Input.imgurl3","Input.imgurl4","Input.theme0","Input.theme1","Input.theme2","Input.theme3","Input.theme4","Input.word0","Input.word1","Input.word2","Input.word3","Input.word4","Answer.always","Answer.chip","Answer.comments","Answer.ques0","Answer.ques1","Answer.ques2","Answer.ques3","Answer.ques4","Answer.witch","Approve","Reject"
"3ZVPAMTJWN35KQE2I4M16DSHP4XRGD","3UY3BQX0VV1BVTVFJ5OD4TQJQUL02K","Identify the word in the doodle","Identify the word in the doodle (a sequence of icons which resemble the letters of the word)","doodle, letters, cliparts, words","$0.25","Thu Feb 21 15:40:15 PST 2019","5","BatchId:3541046;OriginalHitTemplateId:928390876;","3600","259200","Sun Mar 03 15:40:15 PST 2019","","","3F0BG9B9MPNYBIDHTZF3WG4A2C9Y76","A3JP7DIFRS0ZBY","Submitted","Thu Feb 21 15:44:12 PST 2019","Thu Feb 21 15:44:47 PST 2019","Sun Feb 24 15:44:47 PST 2019","","","","35","99% (937/948)","0% (0/0)","0% (0/0)","https://purvaten.github.io/doodles/D5/81/0.png","https://purvaten.github.io/doodles/D5/38/0.png","https://purvaten.github.io/doodles/D5/49/0.png","https://purvaten.github.io/doodles/D5/14/0.png","https://purvaten.github.io/doodles/D5/82/0.png","supplements","gambling","love,human,small","cartoon,toy,polar","technology","caplet","casino","baby","bear","computer","Always","chip","Let us know your thoughts..","caplet","casino","baby","bear","computer","witch"
"3ZVPAMTJWN35KQE2I4M16DSHP4XRGD","3UY3BQX0VV1BVTVFJ5OD4TQJQUL02K","Identify the word in the doodle","Identify the word in the doodle (a sequence of icons which resemble the letters of the word)","doodle, letters, cliparts, words","$0.25","Thu Feb 21 15:40:15 PST 2019","5","BatchId:3541046;OriginalHitTemplateId:928390876;","3600","259200","Sun Mar 03 15:40:15 PST 2019","","","3LJ7UR74RHD7GWRKKZ8LCOMT7QFN4L","A3L8LSM7V7KX3T","Submitted","Thu Feb 21 15:43:38 PST 2019","Thu Feb 21 15:44:38 PST 2019","Sun Feb 24 15:44:38 PST 2019","","","","60","100% (503/503)","100% (2/2)","0% (0/0)","https://purvaten.github.io/doodles/D5/81/0.png","https://purvaten.github.io/doodles/D5/38/0.png","https://purvaten.github.io/doodles/D5/49/0.png","https://purvaten.github.io/doodles/D5/14/0.png","https://purvaten.github.io/doodles/D5/82/0.png","supplements","gambling","love,human,small","cartoon,toy,polar","technology","caplet","casino","baby","bear","computer","Always","chip","Let us know your thoughts..","caplet","casino","baby","bear","computer","witch"
"3ZVPAMTJWN35KQE2I4M16DSHP4XRGD","3UY3BQX0VV1BVTVFJ5OD4TQJQUL02K","Identify the word in the doodle","Identify the word in the doodle (a sequence of icons which resemble the letters of the word)","doodle, letters, cliparts, words","$0.25","Thu Feb 21 15:40:15 PST 2019","5","BatchId:3541046;OriginalHitTemplateId:928390876;","3600","259200","Sun Mar 03 15:40:15 PST 2019","","","3MAOD8E57QAYEYFU4AAQ9ZJR0LIXN8","A3J2UG22S8BIW4","Submitted","Thu Feb 21 15:41:50 PST 2019","Thu Feb 21 15:42:23 PST 2019","Sun Feb 24 15:42:23 PST 2019","","","","33","100% (9/9)","0% (0/0)","0% (0/0)","https://purvaten.github.io/doodles/D5/81/0.png","https://purvaten.github.io/doodles/D5/38/0.png","https://purvaten.github.io/doodles/D5/49/0.png","https://purvaten.github.io/doodles/D5/14/0.png","https://purvaten.github.io/doodles/D5/82/0.png","supplements","gambling","love,human,small","cartoon,toy,polar","technology","caplet","casino","baby","bear","computer","Always","chip","Let us know your thoughts..","CAPLET","casino","baby","bear","computer","witch"
"3ZVPAMTJWN35KQE2I4M16DSHP4XRGD","3UY3BQX0VV1BVTVFJ5OD4TQJQUL02K","Identify the word in the doodle","Identify the word in the doodle (a sequence of icons which resemble the letters of the word)","doodle, letters, cliparts, words","$0.25","Thu Feb 21 15:40:15 PST 2019","5","BatchId:3541046;OriginalHitTemplateId:928390876;","3600","259200","Sun Mar 03 15:40:15 PST 2019","","","3UJ1CZ6IZHPMSSNP608HGA2DULHS56","A3TDA1NWHNQFE3","Submitted","Thu Feb 21 15:42:29 PST 2019","Thu Feb 21 15:42:52 PST 2019","Sun Feb 24 15:42:52 PST 2019","","","","23","100% (483/483)","100% (1/1)","0% (0/0)","https://purvaten.github.io/doodles/D5/81/0.png","https://purvaten.github.io/doodles/D5/38/0.png","https://purvaten.github.io/doodles/D5/49/0.png","https://purvaten.github.io/doodles/D5/14/0.png","https://purvaten.github.io/doodles/D5/82/0.png","supplements","gambling","love,human,small","cartoon,toy,polar","technology","caplet","casino","baby","bear","computer","Always","chip","Let us know your thoughts..","caplet","casino","baby","bear","computer","witch"
"3ZVPAMTJWN35KQE2I4M16DSHP4XRGD","3UY3BQX0VV1BVTVFJ5OD4TQJQUL02K","Identify the word in the doodle","Identify the word in the doodle (a sequence of icons which resemble the letters of the word)","doodle, letters, cliparts, words","$0.25","Thu Feb 21 15:40:15 PST 2019","5","BatchId:3541046;OriginalHitTemplateId:928390876;","3600","259200","Sun Mar 03 15:40:15 PST 2019","","","3Y9N9SS8LYBDCOH3VRPZ6EITFMH3DY","A2ZGAH6NOSU2PO","Submitted","Thu Feb 21 15:42:39 PST 2019","Thu Feb 21 15:44:46 PST 2019","Sun Feb 24 15:44:46 PST 2019","","","","127","0% (0/0)","0% (0/0)","0% (0/0)","https://purvaten.github.io/doodles/D5/81/0.png","https://purvaten.github.io/doodles/D5/38/0.png","https://purvaten.github.io/doodles/D5/49/0.png","https://purvaten.github.io/doodles/D5/14/0.png","https://purvaten.github.io/doodles/D5/82/0.png","supplements","gambling","love,human,small","cartoon,toy,polar","technology","caplet","casino","baby","bear","computer","Always","chip","Let us know your thoughts..","caplet","casino","baby","bear","computer","witch"
"3Q2T3FD0ON8DTYPMIHJ01K9YFCTM3C","3UY3BQX0VV1BVTVFJ5OD4TQJQUL02K","Identify the word in the doodle","Identify the word in the doodle (a sequence of icons which resemble the letters of the word)","doodle, letters, cliparts, words","$0.25","Thu Feb 21 15:40:15 PST 2019","5","BatchId:3541046;OriginalHitTemplateId:928390876;","3600","259200","Sun Mar 03 15:40:15 PST 2019","","","3DH6GAKTYYPHVSJNCU7MN0X9C5KZYX","A1ZDR2UN7M92LI","Submitted","Thu Feb 21 15:42:05 PST 2019","Thu Feb 21 15:43:02 PST 2019","Sun Feb 24 15:43:02 PST 2019","","","","57","100% (237/237)","100% (1/1)","100% (1/1)","https://purvaten.github.io/doodles/D5/76/0.png","https://purvaten.github.io/doodles/D5/24/0.png","https://purvaten.github.io/doodles/D5/20/0.png","https://purvaten.github.io/doodles/D5/56/0.png","https://purvaten.github.io/doodles/D5/65/0.png","spooky,haunted,halloween","drinks","cross,bible,church,heart","nike,sneaker,running","police officer,lawyer,criminal","ghosts","water","jesus","shoe","law","Always","chip","Thanks","ghosts","water","jesus","shoe","law","witch"
"3Q2T3FD0ON8DTYPMIHJ01K9YFCTM3C","3UY3BQX0VV1BVTVFJ5OD4TQJQUL02K","Identify the word in the doodle","Identify the word in the doodle (a sequence of icons which resemble the letters of the word)","doodle, letters, cliparts, words","$0.25","Thu Feb 21 15:40:15 PST 2019","5","BatchId:3541046;OriginalHitTemplateId:928390876;","3600","259200","Sun Mar 03 15:40:15 PST 2019","","","3G5F9DBFOPXE0DOO1XEVGUPAYY2HVH","A3RR85PK3AV9TU","Submitted","Thu Feb 21 15:42:16 PST 2019","Thu Feb 21 15:49:55 PST 2019","Sun Feb 24 15:49:55 PST 2019","","","","459","100% (13/13)","0% (0/0)","0% (0/0)","https://purvaten.github.io/doodles/D5/76/0.png","https://purvaten.github.io/doodles/D5/24/0.png","https://purvaten.github.io/doodles/D5/20/0.png","https://purvaten.github.io/doodles/D5/56/0.png","https://purvaten.github.io/doodles/D5/65/0.png","spooky,haunted,halloween","drinks","cross,bible,church,heart","nike,sneaker,running","police officer,lawyer,criminal","ghosts","water","jesus","shoe","law","Always","chip","Let us know your thoughts..","ghosts","water","Jesus","shoe","law","witch"
"3Q2T3FD0ON8DTYPMIHJ01K9YFCTM3C","3UY3BQX0VV1BVTVFJ5OD4TQJQUL02K","Identify the word in the doodle","Identify the word in the doodle (a sequence of icons which resemble the letters of the word)","doodle, letters, cliparts, words","$0.25","Thu Feb 21 15:40:15 PST 2019","5","BatchId:3541046;OriginalHitTemplateId:928390876;","3600","259200","Sun Mar 03 15:40:15 PST 2019","","","3L6L49WXW0X3Q7LEGZCZI7M7G5E45B","A29MY674488FIZ","Submitted","Thu Feb 21 15:41:59 PST 2019","Thu Feb 21 15:46:44 PST 2019","Sun Feb 24 15:46:44 PST 2019","","","","285","0% (0/0)","0% (0/0)","0% (0/0)","https://purvaten.github.io/doodles/D5/76/0.png","https://purvaten.github.io/doodles/D5/24/0.png","https://purvaten.github.io/doodles/D5/20/0.png","https://purvaten.github.io/doodles/D5/56/0.png","https://purvaten.github.io/doodles/D5/65/0.png","spooky,haunted,halloween","drinks","cross,bible,church,heart","nike,sneaker,running","police officer,lawyer,criminal","ghosts","water","jesus","shoe","law","Always","chip","Let us know your thoughts..","ghosts","water","jesus","shoe","law","witch"
"3Q2T3FD0ON8DTYPMIHJ01K9YFCTM3C","3UY3BQX0VV1BVTVFJ5OD4TQJQUL02K","Identify the word in the doodle","Identify the word in the doodle (a sequence of icons which resemble the letters of the word)","doodle, letters, cliparts, words","$0.25","Thu Feb 21 15:40:15 PST 2019","5","BatchId:3541046;OriginalHitTemplateId:928390876;","3600","259200","Sun Mar 03 15:40:15 PST 2019","","","3RWE2M8QWHAQH89J1YLJ0LWGQEZN05","A1JJNB108BPMRN","Submitted","Thu Feb 21 15:43:35 PST 2019","Thu Feb 21 15:44:10 PST 2019","Sun Feb 24 15:44:10 PST 2019","","","","35","0% (0/0)","0% (0/0)","0% (0/0)","https://purvaten.github.io/doodles/D5/76/0.png","https://purvaten.github.io/doodles/D5/24/0.png","https://purvaten.github.io/doodles/D5/20/0.png","https://purvaten.github.io/doodles/D5/56/0.png","https://purvaten.github.io/doodles/D5/65/0.png","spooky,haunted,halloween","drinks","cross,bible,church,heart","nike,sneaker,running","police officer,lawyer,criminal","ghosts","water","jesus","shoe","law","Always","chip","Let us know your thoughts..","ghosts","water","jesus","shoe","law","witch"
"3Q2T3FD0ON8DTYPMIHJ01K9YFCTM3C","3UY3BQX0VV1BVTVFJ5OD4TQJQUL02K","Identify the word in the doodle","Identify the word in the doodle (a sequence of icons which resemble the letters of the word)","doodle, letters, cliparts, words","$0.25","Thu Feb 21 15:40:15 PST 2019","5","BatchId:3541046;OriginalHitTemplateId:928390876;","3600","259200","Sun Mar 03 15:40:15 PST 2019","","","3WI0P0II61S5VQ256HQVOCL9L0XDRC","A2TDG6J24S3T5H","Submitted","Thu Feb 21 15:43:53 PST 2019","Thu Feb 21 15:44:07 PST 2019","Sun Feb 24 15:44:07 PST 2019","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","https://purvaten.github.io/doodles/D5/76/0.png","https://purvaten.github.io/doodles/D5/24/0.png","https://purvaten.github.io/doodles/D5/20/0.png","https://purvaten.github.io/doodles/D5/56/0.png","https://purvaten.github.io/doodles/D5/65/0.png","spooky,haunted,halloween","drinks","cross,bible,church,heart","nike,sneaker,running","police officer,lawyer,criminal","ghosts","water","jesus","shoe","law","Always","chip","Let us know your thoughts..","GHOSTS","WATER","JESUS","SHOE","LAW","witch"
